Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Student Learning Objective,2.3.1.1.1.1,,"I can discuss the importance of practicing appropriate audience etiquette while observing class, rehearsal, and performance.",09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.3.1.1.1.2,,"I can identify dance elements and their relationship to context, using dance terminology (i. e., dance literacy).",09-12,2023-11-19T00:00:00+00:00
Grade Level,2.3.1.2,,II: Proficient,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.3.1.2.1,,Level H,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.3.1.2.1.1,,"I can practice appropriate audience etiquette while observing class, rehearsal, and performance.",09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.3.1.2.1.2,,"I can explore dance elements and their relationship to context using dance terminology (i. e., dance literacy).",09-12,2023-11-19T00:00:00+00:00
Grade Level,2.3.1.3,,III: Accomplished,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.3.1.3.1,,Level I,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.3.1.3.1.1,,"I can model appropriate audience etiquette while observing class, rehearsal, and performance.",09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.3.1.3.1.2,,"I can analyze dance elements and their relationship to context using dance terminology (i. e., dance literacy) with teacher guidance.",09-12,2023-11-19T00:00:00+00:00
Grade Level,2.3.1.4,,IV: Advanced,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.3.1.4.1,,Level J,09-12,2023-11-19T00:00:00+00:00
