Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard,1.3.3.4.1,AR.Math.Content.2.MD.D.9,"<ul><li>Generate data by measuring the same attribute of similar objects to the nearest whole unit</li><li>Display the measurement data by making a line plot, where the horizontal scale is marked off in whole- number units</li><li>Generate data from multiple measurements of the same object</li><li>Make a line plot, where the horizontal scale is marked off in whole-number units, to compare precision of measurements</li></ul>",02,2023-11-19T00:00:00+00:00
Standard,1.3.3.4.2,AR.Math.Content.2.MD.D.10,"<ul><li>Draw a picture graph and a bar graph, with single-unit scale, to represent a data set with up to four categories</li><li>Solve simple put-together, take-apart, and compare problems using information presented in a bar graph</li></ul>",02,2023-11-19T00:00:00+00:00
Domain,1.3.4,,Geometry,02,2023-11-19T00:00:00+00:00
Cluster,1.3.4.1,,Reason with shapes and their attributes,02,2023-11-19T00:00:00+00:00
Standard,1.3.4.1.1,AR.Math.Content.2.G.A.1,"<ul><li>Recognize and draw shapes having specified attributes (e.g., number of angles, number of sides, or a given number of equal faces)</li><li>Identify triangles, quadrilaterals, pentagons, hexagons, and cubes</li></ul>",02,2023-11-19T00:00:00+00:00
Standard,1.3.4.1.2,AR.Math.Content.2.G.A.2,Partition a rectangle into rows and columns of same-size squares and count to find the total number of squares,02,2023-11-19T00:00:00+00:00
Standard,1.3.4.1.3,AR.Math.Content.2.G.A.3,"Partition circles and rectangles into two, three, or four equal shares, describe the shares using the words halves, thirds, half of, a third of, etc., and describe the whole as two halves, three thirds, four fourths",02,2023-11-19T00:00:00+00:00
Standard,1.3.4.1.4,AR.Math.Content.2.G.A.4,Recognize that equal shares of identical wholes need not have the same shape,02,2023-11-19T00:00:00+00:00
Grade Level,1.4,,Grade 3,03,2023-11-19T00:00:00+00:00
Domain,1.4.1,,Operations and Algebraic Thinking,03,2023-11-19T00:00:00+00:00
Cluster,1.4.1.1,,Represent and solve problems involving multiplication and division,03,2023-11-19T00:00:00+00:00
