Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Proficiency Level,1.5.1,INP-C.N,Novice,KG-12,2025-04-25T14:00:42+00:00
Indicator,1.5.1.1,INP-C.N.1,"Communicate in spontaneous spoken, written, or signed conversations on very familiar, everyday topics.",KG-12,2025-04-25T14:00:42+00:00
Indicator,1.5.1.2,INP-C.N.2,"Request and provide information using a variety of practiced or familiar words, phrases, simple sentences, and questions.",KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,1.5.2,INP-C.I,Intermediate,KG-12,2025-04-25T14:00:42+00:00
Indicator,1.5.2.1,INP-C.I.1,"Communicate in spontaneous spoken, written, or signed conversations on familiar topics.",KG-12,2025-04-25T14:00:42+00:00
Indicator,1.5.2.2,INP-C.I.2,Exchange information using connected sentences and a variety of questions.,KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,1.5.3,INP-C.A,Advanced,KG-12,2025-04-25T14:00:42+00:00
Indicator,1.5.3.1,INP-C.A.1,"Maintain spontaneous spoken, written, or signed conversations and discussions on familiar and unfamiliar concrete topics.",KG-12,2025-04-25T14:00:42+00:00
Indicator,1.5.3.2,INP-C.A.2,"Discuss and explain information, incorporating various time frames, series of connected sentences, paragraphs, and probing questions.",KG-12,2025-04-25T14:00:42+00:00
Benchmark,1.6,,Presentational Communication,KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,1.6.1,P-C.N,Novice,KG-12,2025-04-25T14:00:42+00:00
Indicator,1.6.1.1,P-C.N.1,"Present prepared or spontaneous information on very familiar, everyday topics through written, spoken, or signed language.",KG-12,2025-04-25T14:00:42+00:00
Indicator,1.6.1.2,P-C.N.2,"Inform, narrate, and express preferences and opinions using a variety of practiced or familiar words, phrases, and simple sentences.",KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,1.6.2,P-C.I,Intermediate,KG-12,2025-04-25T14:00:42+00:00
Indicator,1.6.2.1,P-C.I.1,"Present prepared or spontaneous information on familiar topics through written, spoken, or signed language.",KG-12,2025-04-25T14:00:42+00:00
Indicator,1.6.2.2,P-C.I.2,"Explain, narrate, and express viewpoints using sentences and series of connected sentences.",KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,1.6.3,P-C.A,Advanced,KG-12,2025-04-25T14:00:42+00:00
Indicator,1.6.3.1,P-C.A.1,Present detailed and organized presentations on familiar as well as unfamiliar concrete researched topics.,KG-12,2025-04-25T14:00:42+00:00
Indicator,1.6.3.2,P-C.A.2,"Analyze, narrate, and convey persuasive arguments using various time frames and paragraphs.",KG-12,2025-04-25T14:00:42+00:00
Competency Group,2,,Interpretive Intercultural Communication,KG-12,2025-04-25T14:00:42+00:00
Standards Group,2.1,,Novice Standards,KG-12,2025-04-25T14:00:42+00:00
Function,2.1.1,,"**Language** Investigate Intercultural Products, Practices, and Perspectives",KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,2.1.1.1,,Novice Low,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.1.1.1,INT-C.NL.1,"Recognize a few typical products and practices related to familiar, everyday life in native and other cultures.",KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,2.1.1.2,,Novice Mid,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.1.2.1,INT-C.NM.1,"Identify typical cultural products and practices related to familiar, everyday life in native and other cultures to help understand perspectives.",KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,2.1.1.3,,Novice High,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.1.3.1,INT-C.NH.1,"Identify and compare typical products and practices related to familiar, everyday life in native and other cultures to help understand perspectives.",KG-12,2025-04-25T14:00:42+00:00
Function,2.1.2,,**Language** Compare Intercultural Behaviors,KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,2.1.2.1,,Novice Low,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.2.1.1,INT-C.NL.2,Recognize a few very simple behaviors in other cultures.,KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,2.1.2.2,,Novice Mid,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.2.2.1,INT-C.NM.2,Identify familiar or everyday behaviors in other cultures.,KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,2.1.2.3,,Novice High,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.2.3.1,INT-C.NH.2,Identify and compare familiar or everyday behaviors in native and other cultures.,KG-12,2025-04-25T14:00:42+00:00
Function,2.1.3,,"**Language** Comprehend Authentic Texts* that are Spoken, Written, or Signed",KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,2.1.3.1,,Novice Low,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.3.1.1,INT-C.NL.3a,*Understand a few familiar words or phrases in* authentic informational texts.,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.3.1.2,INT-C.NL.3b,*Understand a few familiar words or phrases in* authentic fictional texts.,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.3.1.3,INT-C.NL.3c,*Understand a few familiar words or phrases in* overheard or observed conversations.,KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,2.1.3.2,,Novice Mid,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.3.2.1,INT-C.NM.3a,*Understand very basic information in* authentic informational texts.,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.3.2.2,INT-C.NM.3b,*Understand very basic information in* authentic fictional texts.,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.3.2.3,INT-C.NM.3c,*Understand very basic information in* overheard or observed conversations.,KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,2.1.3.3,,Novice High,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.3.3.1,INT-C.NH.3a,*Understand the topic and some isolated facts in* authentic informational texts.,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.3.3.2,INT-C.NH.3b,*Understand the topic and some isolated facts in* authentic fictional texts.,KG-12,2025-04-25T14:00:42+00:00
Standard,2.1.3.3.3,INT-C.NH.3c,*Understand the topic and some isolated facts in* overheard or observed conversations.,KG-12,2025-04-25T14:00:42+00:00
Standards Group,2.2,,Intermediate Standards,KG-12,2025-04-25T14:00:42+00:00
Function,2.2.1,,"**Language** Investigate Intercultural Products, Practices, and Perspectives",KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,2.2.1.1,,Intermediate Low,KG-12,2025-04-25T14:00:42+00:00
Standard,2.2.1.1.1,INT-C.IL.1,Compare products and practices related to everyday life or personal interests to help understand perspectives in native and other cultures.,KG-12,2025-04-25T14:00:42+00:00
Proficiency Level,2.2.1.2,,Intermediate Mid,KG-12,2025-04-25T14:00:42+00:00
