Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Performance Indicator,6.3.1.4.1,SS.PS2.a.h,"Critique the struggle for suffrage and citizenship since the founding period. Analyze the constitutional tension between protecting individual rights and promoting the general welfare and security of the country, as well as between majority rule and minority rights. Assess the impact of individuals, groups, and movements on the development of civil rights for different groups.",09-12,2023-08-04T00:37:24+00:00
Learning Priority,6.3.2,PS2.b,Fundamentals of citizenship,KG-12,2023-08-04T00:28:07+00:00
Grade Band,6.3.2.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,6.3.2.1.1,SS.PS2.b.2,"Summarize situations where individuals have rights, freedoms, and equality. Develop an opinion about an issue in your school or community.",KG-02,2023-08-04T00:28:42+00:00
Grade Band,6.3.2.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,6.3.2.2.1,SS.PS2.b.5,"Compare and contrast being a citizen of a country to the principles of good citizenship. Describe the process by which people in the United States become legal citizens (i.e., natural born or naturalization).",03-05,2023-08-04T00:30:40+00:00
Grade Band,6.3.2.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,6.3.2.3.1,SS.PS2.b.m,"Analyze the rights and responsibilities of citizens (i.e., voting, jury duty, paying taxes, obeying laws). Synthesize the cultural structures, types of government, and economic systems to explain differing concepts of citizenship (e.g., Confucianism, dictatorship, theocracy, republic, democracy).",06-08,2023-08-04T00:32:52+00:00
Grade Band,6.3.2.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,6.3.2.4.1,SS.PS2.b.h,"Assess the difference in constitutional and legal protections for citizens vs. noncitizens. Demonstrate the skills necessary to participate in the election process (i.e., registering to vote, identifying and evaluating candidates and issues, and casting a ballot).",09-12,2023-08-04T00:37:24+00:00
Standard,6.4,SS.PS2,"Wisconsin students will examine and interpret rights, privileges, and responsibilities in society (cont’d)",KG-12,2023-08-04T00:28:07+00:00
Learning Priority,6.4.1,PS2.c,Asserting and reaffirming of human rights,KG-12,2023-08-04T00:28:07+00:00
Grade Band,6.4.1.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,6.4.1.1.1,SS.PS2.c.1-2,"Identify groups within school, community, or society and compare their rights and responsibilities (e.g., student or teacher). Investigate ways in which people and groups can influence decision makers in school, their communities, states, or country (i.e., voting, running for office, participating in meetings).",KG-02,2023-08-04T00:28:42+00:00
Grade Band,6.4.1.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,6.4.1.2.1,SS.PS2.c.4-5,"Critique instances where groups have been denied access to power and rights, and any law or customs that have altered these instances. Summarize how people (e.g., religious groups, civil rights groups, workers, neighborhood residents) organize to gain a greater voice to impact and change their communities.",03-05,2023-08-04T00:30:40+00:00
Grade Band,6.4.1.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,6.4.1.3.1,SS.PS2.c.m,"Compare and contrast the political, social, and economic status of marginalized groups both historically and in the present, both in the United States and worldwide. Investigate how groups (e.g., women, religious groups, civil rights groups, indigenous peoples, LGBTQ) have advocated for access to greater rights.",06-08,2023-08-04T00:32:52+00:00
Grade Band,6.4.1.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,6.4.1.4.1,SS.PS2.c.h,"Analyze how the U.S. Supreme Court has allowed the restriction and enabled the expansion of rights for groups. Evaluate different goals and methods of groups who have advocated for access to greater rights (e.g., women, religious groups, civil rights groups, indigenous peoples, LGBTQ). Analyze the role of the Universal Declaration of Human Rights (UDHR) and nongovernment organizations (NGOs such as Save the Children or the Red Cross) in how human rights have been addressed in different countries.",09-12,2023-08-04T00:37:24+00:00
Standard,6.5,SS.PS3,Wisconsin students will analyze and evaluate the powers and processes of political and civic institutions,KG-12,2023-08-04T00:28:07+00:00
Learning Priority,6.5.1,PS3.a,Political participation,KG-12,2023-08-04T00:28:07+00:00
Grade Band,6.5.1.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,6.5.1.1.1,SS.PS3.a.1,Describe and explain the effect an action has on members of a group. Express an opinion and vote on a topic in their lives.,KG-02,2023-08-04T00:28:42+00:00
Grade Band,6.5.1.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,6.5.1.2.1,SS.PS3.a.4-5,"Investigate reasons why citizens participate in elections. Identify their role in government at the local, state, tribal, and federal levels.",03-05,2023-08-04T00:30:40+00:00
Grade Band,6.5.1.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,6.5.1.3.1,SS.PS3.a.m,"Assess voter participation in elections. Explain their role in government at the local, state, tribal, and federal levels.",06-08,2023-08-04T00:32:52+00:00
Grade Band,6.5.1.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,6.5.1.4.1,SS.PS3.a.h,"Create and evaluate solutions to increase voter participation. Evaluate their role in government at the local, state, tribal, and federal levels.",09-12,2023-08-04T00:37:24+00:00
Learning Priority,6.5.2,PS3.b,Linkage institutions,KG-12,2023-08-04T00:28:07+00:00
Grade Band,6.5.2.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,6.5.2.1.1,SS.PS3.b.e,"Identify different types of media and sources. Explain why we have elections. Summarize basic roles of civic institutions (e.g., school, home, family, community).",KG-02,2023-08-04T00:28:42+00:00
Grade Band,6.5.2.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,6.5.2.2.1,SS.PS3.b.3-4,"Provide examples of how various types of media are used in elections and government. Compare and contrast the multiple roles people play in elections. Analyze the roles civic institutions play in their lives, their community, and beyond (e.g., schools, community groups, religious institutions).",03-05,2023-08-04T00:30:40+00:00
Grade Band,6.5.2.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,6.5.2.3.1,SS.PS3.b.m,"Analyze the role of various types of media in elections and functions of government. Analyze how elections and political parties in the United States connect the people to government. Summarize how civic institutions influence society and politics. (e.g., special interest groups, chamber of commerce, lobbying).",06-08,2023-08-04T00:32:52+00:00
Grade Band,6.5.2.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,6.5.2.4.1,SS.PS3.b.h,"Evaluate the role of various types of media in elections and functions of government. Analyze how the United States political system is shaped by political parties, elections and the election process, including the caucus and primary systems and procedures involved in voting. Evaluate civic institutions and explain how competing interests impact societal change (e.g., lobbying, citizens groups, special interest groups).",09-12,2023-08-04T00:37:24+00:00
Standard,6.6,SS.PS3,Wisconsin students will analyze and evaluate the powers and processes of political and civic institutions (cont’d),KG-12,2023-08-04T00:28:07+00:00
Learning Priority,6.6.1,PS3.c,Power in government,KG-12,2023-08-04T00:28:07+00:00
Grade Band,6.6.1.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
