Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Knowledge and Skills,1.5.2.4,120.9.b.4 ,Citizenship. The student understands how character traits of citizenship influence our personal view of society and the local and global community. The student is expected to:,,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.4.1,120.9.b.4.A ,"explain the impact of personal actions on the family, school, and local and global community;",,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.4.2,120.9.b.4.B ,practice the roles and responsibilities of citizenship in a variety of settings;,,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.4.3,120.9.b.4.C,apply conflict resolutions skills; and ,,2023-12-26T04:17:44+00:00
Student Expectation,1.5.2.4.4,120.9.b.4.D ,participate in constructive dialogues with those of differing viewpoints.,,2023-12-26T04:17:44+00:00
Subchapter,2,Subchapter B.,Subchapter B. English Language Proficiency Standards,,2025-06-30T21:04:40+00:00
Grade/Course,2.1,120.20.,"120.20. English Language Proficiency Standards, Kindergarten-Grade 3, Adopted 2024.",,2025-06-30T21:05:52+00:00
Implementation,2.1.1,120.20.a,Implementation. The provisions of this section shall be implemented by school districts beginning with the 2026-2027 school year.,,2025-06-30T21:07:20+00:00
General Requirements,2.1.2,120.20.b ,"General requirements. In fulfilling the requirements of this section, school districts and charter schools shall:",,2025-07-15T15:58:46+00:00
General Requirements,2.1.2.1,,"identify the student's English language proficiency levels in the domains of listening, speaking, reading, and writing in accordance with the proficiency level descriptors for the pre-production, beginning, intermediate, high intermediate, and advanced levels delineated in subsection (e) of this section;",,2025-07-01T14:23:32+00:00
General Requirements,2.1.2.2,120.20.b.2,"provide instruction in the knowledge and skills of the foundation and enrichment curriculum in a manner that is linguistically accommodated (communicated, sequenced, and scaffolded) commensurate with the student's levels of English language proficiency to ensure that the student learns the knowledge and skills in the required curriculum;",,2025-07-01T14:25:59+00:00
General Requirements,2.1.2.3,120.20.b.3,"provide content-based instruction, including the cross-curricular second language acquisition essential knowledge and skills in subsection (d) of this section, in a manner that is linguistically accommodated to help the student acquire English language proficiency; and",,2025-07-01T14:27:46+00:00
General Requirements,2.1.2.4,120.20.b.4,"provide intensive and ongoing foundational second language acquisition instruction to emergent bilingual (EB) students in Kindergarten-Grade 12 who are at the pre-production, beginning, or intermediate level of English language proficiency in listening, speaking, reading, or writing as determined by the state's English language proficiency assessment system. These EB students require focused, targeted, and systematic second language acquisition instruction to provide them with the foundation of English language necessary to support content-based instruction and accelerated learning of English.",,2025-07-01T14:29:10+00:00
Introduction,2.1.3,120.20.c,Introduction.,,2025-07-15T15:59:23+00:00
Introduction,2.1.3.1,120.20.c.1,"The English language proficiency standards (ELPS) outline student expectations and proficiency level descriptors for EB students in English. The ELPS are organized across four language domains: listening, speaking, reading, and writing.",,2025-07-15T16:48:17+00:00
Introduction,2.1.3.2,120.20.c.2,"Language acquisition is a complex process that consists of several interrelated components, including phonetics, phonology, semantics, syntax, morphology, and pragmatics. As students develop proficiency in these language structures, they are able to make connections between their primary language and English.",,2025-07-15T16:48:48+00:00
Introduction,2.1.3.3,120.20.c.3,"Classroom contexts foster social and academic registers, which are types of language appropriate for a situation or setting, to support language proficiency. Informal (social) language consists of English needed for students to effectively interact, exchange ideas, and engage in various settings and contexts. Formal (academic) language consists of oral and written language used to build knowledge, participate in content-specific discourse, and process complex academic material found in formal school settings and interactions.",,2025-07-15T16:49:11+00:00
Introduction,2.1.3.4,120.20.c.4,"The progression of skills in the four language domains are developed simultaneously and can be divided into two categories: receptive skills and expressive skills. Listening and reading are the receptive (input) skills. Students' development in receptive skills is necessary for comprehension and attainment of the English language and content. Speaking and writing are the expressive (output) skills. Students' ability to express and share their personal ideas and content knowledge allow teachers the opportunity to check for understanding and adjust instruction. Effective content-based language instruction involves engaging EB students in scaffolded opportunities to listen, speak, read, and write at their current levels of proficiency while gradually increasing linguistic complexity.",,2025-07-16T15:47:11+00:00
Introduction,2.1.3.5,120.20.c.5,"In order for EB students to be successful, educators must create an environment that welcomes and encourages students to leverage their unique cultural and linguistic experiences as they develop English language skills and learn academic content. Educators must cultivate an approach that integrates students' and their families' funds of knowledge into the classroom instructional practices. Culturally and linguistically sustaining practices leverage and celebrate students' cultural heritage and backgrounds while elevating their cultural and linguistic identities. Teaching and learning cognates that connect both (or multiple) languages can also construct bridges between languages and increase confidence as English language acquisition progresses.",,2025-07-16T15:47:25+00:00
Introduction,2.1.3.6,120.20.c.6,"The ELPS student expectations are the knowledge and skills students must demonstrate. They indicate what students should know and be able to do in order to meet academic content standards. Proficiency level descriptors describe behaviors EB students exhibit across five proficiency levels as they acquire English. EB students may exhibit different proficiency levels within and across the domains of listening, speaking, reading, and writing.",,2025-07-16T15:47:37+00:00
Introduction,2.1.3.7,120.20.c.7 ,"The ELPS demonstrate an asset-based approach to address the affective, linguistic, and cognitive needs of EB students in accordance with §89.1210(b) of this title (relating to Program Content and Design) as follows:",,2025-07-16T15:47:52+00:00
Introduction,2.1.3.7.1,120.20.c.7.A,"acknowledge and leverage the existing funds of knowledge students possess, including linguistic repertoire, cultural heritage, and background knowledge;",,2025-07-16T15:48:05+00:00
