Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard Indicator,13.8.7.3,11-12.LH.7.3,"Draw evidence from informational texts to support analysis, reflection, and research. ",,2020-09-30T09:21:50+00:00
Course,14,,Psychology,,2021-05-14T21:23:28+00:00
Strand,14.1,P.H.1,"<b>History and Scientific Method&nbsp;</b><span style=""font-weight: bolder;"">Strand</span><b>:</b> Students discuss the history of psychology and its development as an empirical science by understanding the scientific method, explaining research strategies and identifying ethical issues.&nbsp;",,2021-06-17T20:13:03+00:00
Standard Indicator,14.1.1,P.1.1,<i>Define psychology as a discipline and identify its goals as a science.</i>,,2020-11-26T12:06:38+00:00
Standard Indicator,14.1.2,P.1.2,<i>Explain how scientific methodology has been used in psychological research in the past and present.</i>,,2020-11-26T12:06:52+00:00
Standard Indicator,14.1.3,P.1.3,<i>Compare and contrast descriptive and experimental research methods and decide when to use each method.</i>,,2020-11-26T12:13:24+00:00
Standard Indicator,14.1.4,P.1.4,<i>Create hypotheses pertaining to the interaction between independent and dependent variables and articulate the difference between experimental and control groups.</i>,,2020-11-26T12:13:33+00:00
Standard Indicator,14.1.5,P.1.5,<i>Distinguish between scientific and nonscientific research.</i>,,2020-11-26T12:13:42+00:00
Standard Indicator,14.1.6,P.1.6,<i>Describe the key concepts of the ethical guidelines as applied by the American Psychological Association regarding the use of human and non-human animal subjects. Explain the role of human subjects review boards.</i>,,2020-11-26T12:13:51+00:00
Standard Indicator,14.1.7,P.1.7,<i>Describe the differences between quantitative and qualitative research strategies. Differentiate between correlation and causation.</i>,,2020-11-26T12:14:03+00:00
Standard Indicator,14.1.8,P.1.8,<i>Define correlation coefficients and explain their appropriate interpretation.</i>,,2020-11-26T12:14:15+00:00
Standard Indicator,14.1.9,P.1.9,<i>Analyze human behavior from modern day perspectives in psychology.</i>,,2020-11-26T12:14:37+00:00
Strand,14.2,P.H.2,"<b>Biological Bases for Behavior&nbsp;</b><span style=""font-weight: bolder;"">Strand</span><b>:</b>&nbsp;Students investigate the structure, biochemistry and circuitry of the brain and the nervous system to understand their roles in affecting behavior.",,2021-06-17T20:13:18+00:00
Standard Indicator,14.2.1,P.2.1,"<i>Describe the structure and function of the major regions of the brain; specifically the forebrain, hindbrain, midbrain, and the four lobes.</i>",,2020-11-26T12:15:02+00:00
Standard Indicator,14.2.2,P.2.2,"<i>Compare and contrast between the left and right hemispheres of the brain and identify how vision, motor, language, and other functions are regulated by each hemisphere.</i>",,2020-11-26T12:15:13+00:00
Standard Indicator,14.2.3,P.2.3,<i>Describe the structure and function of the neuron and describe the basic process of neural transmission.</i>,,2020-11-26T12:15:34+00:00
Standard Indicator,14.2.4,P.2.4,<i>Compare and contrast the methods for studying the brain.</i>,,2020-11-26T12:15:45+00:00
Standard Indicator,14.2.5,P.2.5,<i>Identify the major divisions and subdivisions of the nervous system and describe how they function.</i>,,2020-11-26T12:16:04+00:00
Standard Indicator,14.2.6,P.2.6,<i>Analyze the structure and function of the endocrine system and its effect on human behavior.</i>,,2020-11-26T12:16:18+00:00
Standard Indicator,14.2.7,P.2.7,<i> Analyze the effect of neurotransmitters on human behavior.</i>,,2020-11-26T12:16:33+00:00
Strand,14.3,P.H.3,"<b>Development&nbsp;</b><span style=""font-weight: bolder;"">Strand</span><b>:</b>&nbsp;Students understand the process of how humans grow, learn, and adapt to their environment from conception to death.",,2021-06-17T20:13:37+00:00
Standard Indicator,14.3.1,P.3.1,<i>Explain the role of prenatal and postnatal development on human development.</i>,,2020-11-26T12:16:59+00:00
Standard Indicator,14.3.2,P.3.2,"<i>Explain the physical, motor, and perceptual development of infants.</i>",,2021-05-15T00:12:43+00:00
Standard Indicator,14.3.3,P.3.3,"<i>Understand the physical, motor, and cognitive development of children.</i>",,2020-11-26T12:17:25+00:00
Standard Indicator,14.3.4,P.3.4,"<i>Describe the physical, cognitive, and moral changes that occur during adolescence. Apply Kohlberg’s stages of moral development.</i>",,2020-11-26T12:17:40+00:00
Standard Indicator,14.3.5,P.3.5,"<i>Understand the major physical, cognitive, and social issues that accompany adulthood and aging.</i>",,2020-11-26T12:17:50+00:00
Standard Indicator,14.3.6,P.3.6,<i>Explain how nature and nurture influence human development.</i>,,2020-11-26T12:17:59+00:00
Standard Indicator,14.3.7,P.3.7,<i>Describe the theories of various developmental psychologists including Piaget and Freud.</i>,,2020-11-26T12:18:07+00:00
Strand,14.4,P.H.4,"<b>Cognition&nbsp;</b><span style=""font-weight: bolder;"">Strand</span><b>:</b>&nbsp;Students understand how organisms adapt to their environment through learning, information processing, and memory development.",,2021-06-17T20:13:53+00:00
Standard Indicator,14.4.1,P.4.1,"<i>Explain the process of learning, including principles of operant, classical, and observational.</i>",,2020-11-26T12:18:42+00:00
