Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard,7.6.1.3,IDP-6.3,Define and describe brainstorming techniques,,2020-11-12T10:48:51+00:00
Standard,7.6.1.4,IDP-6.4,Use research to formulate ideas,,2020-11-12T10:49:03+00:00
Standard,7.6.1.5,IDP-6.5,List and describe the components of a design,,2020-11-12T10:49:11+00:00
Standard,7.6.1.6,IDP-6.6,Apply brainstorming techniques to develop many possible solutions,,2020-11-12T10:50:49+00:00
Standard,7.6.1.7,IDP-6.7,"Explain the human, social and environmental issues that affect the design solutions",,2020-11-12T10:51:10+00:00
Standard,7.6.1.8,IDP-6.8,Analyze ethical issues in choosing design solutions,,2020-11-12T10:51:21+00:00
Standard,7.6.1.9,IDP-6.9,Apply decision techniques to choose solutions based on appropriate criteria,,2020-11-12T10:51:32+00:00
Domain,7.7,,"Materials, Prototyping and Testing",,2020-11-12T10:51:49+00:00
Core Standard,7.7.1,IDP-7,"<b>Core Standard 7:</b> Students validate solutions through material selection, modeling, prototyping and testing of their final product or system.",,2020-11-12T10:52:21+00:00
Standard,7.7.1.1,IDP-7.1,Differentiate the major physical properties of materials,,2020-11-12T10:52:45+00:00
Standard,7.7.1.2,IDP-7.2,Identify and describe the major classifications of materials,,2020-11-12T10:52:50+00:00
Standard,7.7.1.3,IDP-7.3,Define and illustrate modeling and prototyping,,2020-11-12T10:52:58+00:00
Standard,7.7.1.4,IDP-7.4,List five materials that can be used for modeling,,2020-11-12T10:53:08+00:00
Standard,7.7.1.5,IDP-7.5,Produce ways to present test results,,2020-11-12T10:53:17+00:00
Standard,7.7.1.6,IDP-7.6,Apply and adapt methods of evaluating design work,,2020-11-12T10:53:28+00:00
Standard,7.7.1.7,IDP-7.7,Conduct and document product tests,,2020-11-12T10:53:39+00:00
Domain,7.8,,Presenting Design Solutions,,2020-11-12T10:53:56+00:00
Core Standard,7.8.1,IDP-8,<b>Core Standard 8:</b> Students prepare presentations of final design solutions to be critiqued by others.,,2020-11-12T10:54:21+00:00
Standard,7.8.1.1,IDP-8.1,Compare methods that are used to communicate a design solution,,2020-11-12T10:54:33+00:00
Standard,7.8.1.2,IDP-8.2,Create a presentation showing the steps used in the design process,,2020-11-12T10:54:44+00:00
Standard,7.8.1.3,IDP-8.3,Present a product for critique,,2020-11-12T10:54:52+00:00
Standard,7.8.1.4,IDP-8.4,Demonstrate professional presentation techniques,,2020-11-12T10:55:04+00:00
Domain,7.9,,Aesthetic Design,,2020-11-12T10:55:26+00:00
Core Standard,7.9.1,IDP-9,<b>Core Standard 9:</b> Students demonstrate artistic fundamentals which are utilized throughout the design process to solve visual problems and communicate ideas for a product or system.,,2020-11-12T10:55:54+00:00
Standard,7.9.1.1,IDP-9.1,Identify the knowledge and skills gained in art experiences that transfer to the design process,,2020-11-12T10:56:09+00:00
Standard,7.9.1.2,IDP-9.2,"Analyze the effective use of symbols, elements, principles, and media using appropriate terminology",,2020-11-12T10:56:19+00:00
Standard,7.9.1.3,IDP-9.3,"Construct insightful, convincing interpretations of products or systems by identifying problematic features, forming theories, and evaluating alternative theories",,2020-11-12T10:56:29+00:00
Standard,7.9.1.4,IDP-9.4,"Engage in critical reading, writing, and discourse to improve understanding of own work and that of others",,2020-11-12T10:56:39+00:00
Standard,7.9.1.5,IDP-9.5,Demonstrate skill in perception from real life to present convincing representation of objects or subject matter,,2020-11-12T10:56:50+00:00
Standard,7.9.1.6,IDP-9.6,"Select subject matter, symbols, and ideas to communicate statements to the consumer",,2020-11-12T10:57:01+00:00
Standard,7.9.1.7,IDP-9.7,Engage in philosophical inquiry into the nature aesthetic issues independently or with others,,2020-11-12T10:57:12+00:00
Standard,7.9.1.8,IDP-9.8,Make informed choices about specific subject matter or concepts and defend those choices when given a range of objects or spaces ,,2020-11-12T10:57:35+00:00
Standard,7.9.1.9,IDP-9.9,"Appropriate symbols and metaphors from art and design and describe their origin, function, and value in the solutions",,2020-11-12T10:57:45+00:00
Standard,7.9.1.10,IDP-9.10,"Demonstrate thoughtful revision and refinement of original design solutions based upon reflection, critique, practice, and research",,2020-11-12T10:57:58+00:00
Standard,7.9.1.11,IDP-9.11,"Examine and establish criteria for judging excellence in work and revise and refine work through analysis, synthesis, peer critique, and self-evaluation, utilizing established criteria for the purpose of creating portfolio level work",,2020-11-12T10:58:09+00:00
Standard,7.9.1.12,IDP-9.12,Evaluate the effectiveness of elements and principles in other design solutions and use this evaluation to inform personal work,,2020-11-12T10:58:23+00:00
