Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Expectation,7.2.2.2.1,PA2B6a,"Identify terminology, list rules and safety principles appropriate for individual, dual and team sports",06,2025-04-04T16:32:31+00:00
Expectation,7.2.2.2.2,PA2B6b,"Demonstrate basic competence in a variety of individual, dual and team sports",06,2025-04-04T16:32:31+00:00
Concept,7.2.2.3,,Outdoor Pursuits / Recreational Activities,06,2025-03-25T18:52:35+00:00
Expectation,7.2.2.3.1,PA2C6a,"Define terminology, list rules and safety principles appropriate for outdoor pursuits and recreational activities (e.g., table tennis, orienteering)",06,2025-04-04T16:32:31+00:00
Expectation,7.2.2.3.2,PA2C6b,Demonstrate basic competence in a variety of outdoor pursuits and recreational activities,06,2025-04-04T16:32:31+00:00
Concept,7.2.2.4,,Specialized Activities (Aquatics and gymnastics only taught where facilities are available),06,2025-03-25T18:52:35+00:00
Expectation,7.2.2.4.1,PA2D6,"Define terminology, list rules and safety principles appropriate for specialized activities included in the instructional program",06,2025-04-04T16:32:31+00:00
Big Idea,7.2.3,,Rhythms and Dance,06,2025-03-25T18:52:35+00:00
Concept,7.2.3.1,,Rhythmic Activities,06,2025-03-25T18:52:35+00:00
Expectation,7.2.3.1.1,PA3C6,"Describe the benefits of dance as a lifetime activity as it relates to fitness (e.g., flexibility, muscle coordination)",06,2025-04-04T16:32:31+00:00
Concept,7.2.3.2,,Forms of Dance,06,2025-03-25T18:52:35+00:00
Expectation,7.2.3.2.1,PA3D6,"Exhibit basic dance skills and fundamentals while demonstrating various dance forms (e.g., folk, line, square, social)",06,2025-04-04T16:32:31+00:00
Concept,7.2.3.3,,Social/Cultural Aspects of Dance,06,2025-03-25T18:52:35+00:00
Expectation,7.2.3.3.1,PA3E6,"Demonstrate appropriate social skills while participating in dance activities, including etiquette and courtesies appropriate to various dance forms",06,2025-04-04T16:32:31+00:00
Grade,8,,Grade 7,07,2025-03-25T18:52:42+00:00
Strand,8.1,,Efficiency of Human Movement and Performance,07,2025-03-25T18:52:42+00:00
Big Idea,8.1.1,,Personal Fitness and Healthy Active Living,07,2025-03-25T18:52:42+00:00
Concept,8.1.1.1,,Health-Related and Skill-Related Fitness,07,2025-03-25T18:52:42+00:00
Expectation,8.1.1.1.1,HM1A7,"Analyze activities to determine whether they promote health-related fitness, skill-related fitness, or both",07,2025-04-04T16:32:31+00:00
Concept,8.1.1.2,,Wellness,07,2025-03-25T18:52:42+00:00
Expectation,8.1.1.2.1,HM1B7a,Identify caloric value of a variety of foods and determine exercise needed to expend this energy,07,2025-04-04T16:32:31+00:00
Expectation,8.1.1.2.2,HM1B7b,"Identify physiological changes that occur in the body due to stress (e.g., sweating, eye twitching, rapid pulse, irregular heartbeat)",07,2025-04-04T16:32:31+00:00
Concept,8.1.1.3,,Fitness Principles,07,2025-03-25T18:52:42+00:00
Expectation,8.1.1.3.1,HM1C7,"Identify the FITT principle (frequency, intensity, time, type) and how it relates to exercise",07,2025-04-04T16:32:31+00:00
Concept,8.1.1.4,,Body Systems,07,2025-03-25T18:52:42+00:00
Expectation,8.1.1.4.1,HM1D7,"Explain how participation in specific activities improves the circulatory, respiratory, muscular, and skeletal systems (e.g., weight bearing exercises improve bone strength, how muscles are strengthened)",07,2025-04-04T16:32:31+00:00
Big Idea,8.1.2,,Responsible Personal and Social Behavior in the Physical Activity Setting,07,2025-03-25T18:52:42+00:00
Concept,8.1.2.1,,Personal/Social Responsibilities,07,2025-03-25T18:52:42+00:00
Expectation,8.1.2.1.1,HM2A7,"Select appropriate conflict resolution skills in a physical activity setting (e.g., self-control, respect, peer influence)",07,2025-04-04T16:32:31+00:00
Big Idea,8.1.3,,"Injury Prevention, Treatment and Rehabilitation",07,2025-03-25T18:52:42+00:00
Concept,8.1.3.1,,Prevention,07,2025-03-25T18:52:42+00:00
Expectation,8.1.3.1.1,HM3A7,Identify proper protective equipment used in physical activities,07,2025-04-04T16:32:31+00:00
Concept,8.1.3.2,,Treatment,07,2025-03-25T18:52:42+00:00
Expectation,8.1.3.2.1,HM3B7,"Recognize non-life threatening injuries and explain how to provide basic care inside and outside the physical activity setting (e.g., Heimlich Maneuver, RICE – Rest, Ice, Compression, Elevation)",07,2025-04-04T16:32:31+00:00
Strand,8.2,,Physical Activity and Lifetime Wellness,07,2025-03-25T18:52:42+00:00
Big Idea,8.2.1,,Fundamental Movement Skills and Games,07,2025-03-25T18:52:42+00:00
Concept,8.2.1.1,,Movement Concepts,07,2025-03-25T18:52:42+00:00
Expectation,8.2.1.1.1,PA1E7,"Apply critical elements of movement to various activities (e.g., transfer of learning, swing, throwing, strike, biomechanics)",07,2025-04-04T16:32:31+00:00
Big Idea,8.2.2,,Sport Skills and Lifetime Activities,07,2025-03-25T18:52:42+00:00
Concept,8.2.2.1,,"Individual, Dual and Team Sports",07,2025-03-25T18:52:42+00:00
Expectation,8.2.2.1.1,PA2B7a,"Apply terminology, scoring, etiquette, player position and equipment, safety principles and game rules for individual, dual and team sports",07,2025-04-04T16:32:31+00:00
Expectation,8.2.2.1.2,PA2B7b,Apply basic offensive and defensive strategies in a modified game setting,07,2025-04-04T16:32:31+00:00
Concept,8.2.2.2,,Outdoor Pursuits / Recreational Activities,07,2025-03-25T18:52:42+00:00
Expectation,8.2.2.2.1,PA2C7,"Apply terminology, scoring, etiquette, safety principles, and rules appropriate for outdoor pursuits and recreational activities",07,2025-04-04T16:32:31+00:00
Concept,8.2.2.3,,Specialized Activities (Aquatics and gymnastics only taught where facilities are available),07,2025-03-25T18:52:42+00:00
Expectation,8.2.2.3.1,PA2D7,"Demonstrate an increased level of competence in a variety of physical activities (e.g., gymnastics, aquatics)",07,2025-04-04T16:32:31+00:00
Concept,8.2.2.4,,Careers,07,2025-03-25T18:52:42+00:00
Expectation,8.2.2.4.1,PA2E7,"Investigate the health, fitness and sport industry careers (e.g., panel of community members, personal interviews, internet research)",07,2025-04-04T16:32:31+00:00
Big Idea,8.2.3,,Rhythms and Dance,07,2025-03-25T18:52:42+00:00
Concept,8.2.3.1,,Creative/Interpretive,07,2025-03-25T18:52:42+00:00
Expectation,8.2.3.1.1,PA3B7,"Apply fundamental movement skills to create a simple movement sequence (e.g., locomotor, non-locomotor, self-expression, self-evaluation)",07,2025-04-04T16:32:31+00:00
Concept,8.2.3.2,,Rhythmic Activities,07,2025-03-25T18:52:42+00:00
Expectation,8.2.3.2.1,PA3C7,"Design an exercise routine to accompany music that emphasizes fitness components (e.g., jump rope, aerobics, line dance)",07,2025-04-04T16:32:31+00:00
Concept,8.2.3.3,,Social/Cultural Aspects of Dance,07,2025-03-25T18:52:42+00:00
Expectation,8.2.3.3.1,PA3E7,Discuss the cultural and historic context of at least one dance form,07,2025-04-04T16:32:31+00:00
Grade,9,,Grade 8,08,2025-03-25T18:52:49+00:00
Strand,9.1,,Efficiency of Human Movement and Performance,08,2025-03-25T18:52:49+00:00
Big Idea,9.1.1,,Personal Fitness and Healthy Active Living,08,2025-03-25T18:52:49+00:00
Concept,9.1.1.1,,Health-Related and Skill-Related Fitness,08,2025-03-25T18:52:49+00:00
Expectation,9.1.1.1.1,HM1A8,Use the concepts of health-related and skill-related fitness to connect the benefits each offers to the development of total fitness,08,2025-04-04T16:32:31+00:00
Concept,9.1.1.2,,Wellness,08,2025-03-25T18:52:49+00:00
Expectation,9.1.1.2.1,HM1B8a,Describe the cause/effect of nutrition and exercise in maintaining a healthy weight (calories in = calories out),08,2025-04-04T16:32:31+00:00
Expectation,9.1.1.2.2,HM1B8b,"Identify a variety of specific activities designed to reduce and manage stress (e.g., aerobics, Pilates, deep breathing, muscle relaxation)",08,2025-04-04T16:32:31+00:00
Concept,9.1.1.3,,Fitness Principles,08,2025-03-25T18:52:49+00:00
Expectation,9.1.1.3.1,HM1C8,"Identify exercise principles of overload, progression, and specificity and how they relate to exercise",08,2025-04-04T16:32:31+00:00
Concept,9.1.1.4,,Body Systems,08,2025-03-25T18:52:49+00:00
Expectation,9.1.1.4.1,HM1D8,"Explain the effects of a sedentary lifestyle on the circulatory, respiratory, muscular, and skeletal systems",08,2025-04-04T16:32:31+00:00
Big Idea,9.1.2,,Responsible Personal and Social Behavior in the Physical Activity Setting,08,2025-03-25T18:52:49+00:00
Concept,9.1.2.1,,Personal/Social Responsibilities,08,2025-03-25T18:52:49+00:00
Expectation,9.1.2.1.1,HM2A8,"Demonstrate the ability to solve problems by analyzing causes and potential solutions in a physical activity setting (e.g., checklist of conflict resolution skills)",08,2025-04-04T16:32:31+00:00
Big Idea,9.1.3,,"Injury Prevention, Treatment and Rehabilitation",08,2025-03-25T18:52:49+00:00
Concept,9.1.3.1,,Prevention,08,2025-03-25T18:52:49+00:00
Expectation,9.1.3.1.1,HM3A8,"Investigate the safe and unsafe practices of using fitness equipment (e.g., weight room, fitness balls, step aerobics)",08,2025-04-04T16:32:31+00:00
Concept,9.1.3.2,,Treatment,08,2025-03-25T18:52:49+00:00
Expectation,9.1.3.2.1,HM3B8,"Apply knowledge of basic first aid for the treatment of injury inside and outside the physical activity setting (e.g., Asthma, CPR, RICE – Rest, Ice, Compression, Elevation)",08,2025-04-04T16:32:31+00:00
Strand,9.2,,Physical Activity and Lifetime Wellness,08,2025-03-25T18:52:49+00:00
Big Idea,9.2.1,,Sport Skills and Lifetime Activities,08,2025-03-25T18:52:49+00:00
Concept,9.2.1.1,,Skill Techniques,08,2025-03-25T18:52:49+00:00
Expectation,9.2.1.1.1,PA2A8,Analyze selected skills and correct errors to improve skill technique,08,2025-04-04T16:32:31+00:00
Concept,9.2.1.2,,"Individual, Dual and Team Sports",08,2025-03-25T18:52:49+00:00
Expectation,9.2.1.2.1,PA2B8a,Explain sport history,08,2025-04-04T16:32:31+00:00
Expectation,9.2.1.2.2,PA2B8b,"Demonstrate an increased level of competence in skill techniques, scoring, and safety practices in a variety of individual, dual and team sports",08,2025-04-04T16:32:31+00:00
Expectation,9.2.1.2.3,PA2B8c,Analyze play of their opponent and apply defensive and offensive techniques,08,2025-04-04T16:32:31+00:00
Concept,9.2.1.3,,Outdoor Pursuits / Recreational Activities,08,2025-03-25T18:52:49+00:00
