Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard,2.4.4.1.1,M.2.24,"Recognize and draw shapes having specified attributes, such as a given number of angles or a given number of equal faces (sizes are compared directly or visually, not compared by measuring). Identify triangles, quadrilaterals, pentagons, hexagons, and cubes.",02,2023-11-19T00:00:00+00:00
Standard,2.4.4.1.2,M.2.25,Partition a rectangle into rows and columns of same-size squares and count to find the total number of them.,02,2023-11-19T00:00:00+00:00
Standard,2.4.4.1.3,M.2.26,"Partition circles and rectangles into two, three, or four equal shares, describe the shares using the words halves, thirds, half of, a third of, etc., describe the whole as two halves, three thirds, four fourths. Recognize that equal shares of identical wholes need not have the same shape.",02,2023-11-19T00:00:00+00:00
Grade Level,2.5,,Grade 3,03,2023-11-19T00:00:00+00:00
Domain,2.5.1,,Operations and Algebraic Thinking,03,2023-11-19T00:00:00+00:00
Cluster,2.5.1.1,,Represent and solve problems involving multiplication and division.,03,2023-11-19T00:00:00+00:00
Standard,2.5.1.1.1,M.3.1,"Interpret products of whole numbers, e.g., interpret 5 × 7 as the total number of objects in 5 groups of 7 objects each (e.g., describe context in which a total number of objects can be expressed as 5 × 7).",03,2023-11-19T00:00:00+00:00
Standard,2.5.1.1.2,M.3.2,"Interpret whole-number quotients of whole numbers, e.g., interpret 56 ÷ 8 as the number of objects in each share when 56 objects are partitioned equally into 8 shares, or as a number of shares when 56 objects are partitioned into equal shares of 8 objects each (e.g., describe a context in which a number of shares or a number of groups can be expressed as 56 ÷ 8).",03,2023-11-19T00:00:00+00:00
Standard,2.5.1.1.3,M.3.3,"Use multiplication and division within 100 to solve word problems in situations involving equal groups, arrays and measurement quantities (e.g., by using drawings and equations with a symbol for the unknown number to represent the problem).",03,2023-11-19T00:00:00+00:00
Standard,2.5.1.1.4,M.3.4,"Determine the unknown whole number in a multiplication or division equation relating three whole numbers (e.g., determine the unknown number that makes the equation true in each of the equations 8 × ? = 48, 5 = ? ÷ 3, 6 × 6 =?).",03,2023-11-19T00:00:00+00:00
Cluster,2.5.1.2,,Understand properties of multiplication and the relationship between multiplication and division.,03,2023-11-19T00:00:00+00:00
Standard,2.5.1.2.1,M.3.5,"Apply properties of operations as strategies to multiply and divide (e.g., If 6 × 4 = 24 is known, then 4 × 6 = 24 is also known: Commutative Property of Multiplication. 3 × 5 × 2 can be found by 3 × 5 = 15, then 15 × 2 = 30, or by 5 × 2 = 10, then 3 × 10 = 30: Associative Property of Multiplication. Knowing that 8 × 5 = 40 and 8 × 2 = 16, one can find 8 × 7 as 8 × (5 + 2) = (8 × 5) + (8 × 2) = 40 + 16 = 56: Distributive Property.",03,2023-11-19T00:00:00+00:00
Standard,2.5.1.2.2,M.3.6,"Understand division as an unknown-factor problem (e.g., find 32 ÷ 8 by finding the number that makes 32 when multiplied by 8).",03,2023-11-19T00:00:00+00:00
